"Isolate_Pathname","Category","Assembly_Type","Sequencing_Kit","Filtering","Polishing","sample_id","num_contigs","size","gc","md5","rep_type(s)","rep_type_accession(s)","relaxase_type(s)","relaxase_type_accession(s)","mpf_type","mpf_type_accession(s)","orit_type(s)","orit_accession(s)","predicted_mobility","mash_nearest_neighbor","mash_neighbor_distance","mash_neighbor_identification","primary_cluster_id","secondary_cluster_id","predicted_host_range_overall_rank","predicted_host_range_overall_name","observed_host_range_ncbi_rank","observed_host_range_ncbi_name","reported_host_range_lit_rank","reported_host_range_lit_name","associated_pmid(s)"
"EC-A-0205-C9-H-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AD482",1,3339,48.7870619946092,"f839e651681b8780513e02483fc7045f","rep_cluster_2350","CP035723_00002","-","-","-","-","MOBF,MOBP,MOB_unknown","KT950740,KY421937,NC_019986","mobilizable","CP033763",0.0552118,"Escherichia coli","AD482","-","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA329",1,70702,52.2248309807361,"2be6f4259391f0529ffcbddeb1162cfa","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0224927,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AC748",1,2089,47.1996170416467,"a023a5902c16aa0cad5233f6cbda8ff0","Col(BS512)","NC_010656","-","-","-","-","-","-","non-mobilizable","CP030115",0.000557238,"Escherichia coli","AC748","AM073","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AB443",1,5569,46.7947566888131,"efc6a3c37edb3fc660992b343b8642f7","rep_cluster_2350","CP041342_00001","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.000780658,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA329",1,70710,52.2259934945552,"6241a238c545c3ce61cbfd7394a0cc82","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0224927,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA378",1,95774,47.6141750370664,"4332f0649c726222cbe55cb2855d89fc","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP012494",0.0284057,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB443",1,5569,46.7947566888131,"efc6a3c37edb3fc660992b343b8642f7","rep_cluster_2350","CP041342_00001","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.000780658,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA378",1,95774,47.6141750370664,"4332f0649c726222cbe55cb2855d89fc","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP012494",0.0284057,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AC748",1,2089,47.1996170416467,"a023a5902c16aa0cad5233f6cbda8ff0","Col(BS512)","NC_010656","-","-","-","-","-","-","non-mobilizable","CP030115",0.000557238,"Escherichia coli","AC748","AM073","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA329",1,70710,52.2259934945552,"6241a238c545c3ce61cbfd7394a0cc82","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0224927,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AA378",2,97196,47.6840610724721,"cc6325059f467f7a05bde4b0e3f7d59a","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0339141,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AA329",1,70680,52.1038483305037,"460eb28197ff8061553855f7f420c739","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF,MOBF,MOBF","AP018572_00011,NC_017639_00103,CP029214_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_019000_00022,NC_019037_00027,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0298031,"Escherichia coli O26:H11 str. 11368","AA329","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read","Ligation","Filtered","Medaka","AB443",1,6259,46.5889119667679,"5a09ee973c49cc3b0a53dcf0f9d8f815","rep_cluster_2350","CP041342_00001","MOBP,MOBP,MOBP","NC_019076_00002,CP041059_00006,NC_017321_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.00969064,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AA378",2,97171,47.6561937203487,"88a15692f64f4b2b43e9399ac5b396ea","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0287714,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AA329",1,70698,52.2221279244109,"bd1b274406a26488f44ae3378690d372","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0225651,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read","Ligation","Filtered","Medaka_Pilon","AB443",1,6266,46.5368656240026,"bb9599fd895c1db82c5dbca504a2548a","rep_cluster_2350","CP041342_00001","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.0037263,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AA378",2,97009,47.7192837777938,"1ec151ca79bc0ac9f3312c6462910e71","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0341361,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AB443",1,6235,46.6399358460305,"99e93490ecf10e06f790acb50c5dd33e","rep_cluster_2350","CP041342_00001","MOBP,MOBP,MOBP","NC_019076_00002,CP041059_00006,NC_017321_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.0108269,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLF_mobsuite","LLF","Long_Read","Ligation","Filtered","Unpolished","AA329",1,70518,52.1597322669389,"8ad96e65954249469086f1252063b11a","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF,MOBF,MOBF","AP018572_00011,NC_011980_00044,CP029214_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_019000_00022,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_014615_00033,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0303826,"Escherichia coli O26:H11 str. 11368","AA329","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AA378",1,95757,47.6027862192842,"31feb3971d25d9ebbf585cbaad8f599e","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0284967,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AD482",1,3350,48.7462686567164,"914a0d377fcf736aee99c35261c29673","rep_cluster_2350","CP035723_00002","-","-","-","-","MOBF,MOBP,MOB_unknown","KT950740,KY421937,NC_019986","mobilizable","CP033763",0.0552118,"Escherichia coli","AD482","-","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AA329",1,70707,52.2211379354236,"44b3226b0401a3c71af47b62e1a0da6a","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0225651,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read","Ligation","Unfiltered","Medaka_Pilon","AB443",1,5569,46.7947566888131,"5890c8b84dd545504cbdb6c2024afc61","rep_cluster_2350","CP041342_00001","MOBP","NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.000830728,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AB443",1,5563,46.8632033075679,"b603a11a3044f174781476aedbe774d2","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_017321_00002,NC_019076_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.00544411,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AA378",1,95778,47.6236714067949,"e49251f1c5545c212f3c393b3a4d8175","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0340249,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AD482",1,3349,48.7309644670051,"40ee8ca87430c2625faa6f54f10510ce","rep_cluster_2350","CP035723_00002","-","-","-","-","MOBF,MOBP,MOB_unknown","KT950740,KY421937,NC_019986","mobilizable","CP033763",0.052117,"Escherichia coli","AD482","-","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read","Ligation","Unfiltered","Medaka","AA329",1,70674,52.1266661006877,"746171cdc3ca64925aa98212f31f956a","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF,MOBF,MOBF,MOBF,MOBF","AP018572_00011,CP008715_00128,NC_017639_00103,NC_011980_00044,CP029214_00066","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_017659_00099,NC_017054_00095,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0295179,"Escherichia coli O26:H11 str. 11368","AA329","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AB443",1,11144,46.7695620961953,"c6beae56f84a2fed2d1a0fad0811b12f","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_019076_00002,NC_017321_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.00541137,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA329",1,70708,52.2218136561634,"61756adf8c02c075d43acf1028cf60a8","IncFIA,IncFIC","000136__AP014877_00014,CP003035","MOBF","NC_017627_00068","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_007675_00027,NC_017639_00100,NC_019037_00027,NC_019094_00068,NC_009837_00049,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0224927,"Escherichia coli O26:H11 str. 11368","AA329","AI236","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read","Rapid","Filtered","Medaka_Pilon","AA378",1,95774,47.6079102888049,"064782b8f22219a3fb6ed42b0607a7ac","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP012494",0.0284967,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_RFM","LRFM","Long_Read","Rapid","Filtered","Medaka","AB443",1,11134,46.7486976827735,"8ba09d6a0cbe65b975ca3e4115b09e3f","rep_cluster_2350","CP041342_00001","MOBP","NC_019076_00002","MOBP","MF083142","mobilizable","CP035351","mobilizable","CP035351",0.00712406,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria, Bacteriodes, Firmicutes, Proteobacteria","multi-phylla","Actinobacteria, Bacteroidetes, Firmicutes, Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_RFM","LRFM","Long_Read","Rapid","Filtered","Medaka","AA329",1,70660,52.136994056043,"29c7f5f068cfc09656ee607cb31f9ee6","IncFIA","IncFIC, 000136__AP014877_00014, CP003035","MOBF","AP018572_00011, NC_011980_00044, CP029214_00066","MPF_F, MOBF","CP015086","conjugative","NC_013362","conjugative","NC_013362",0.0284967,"Escherichia coli O26:H11 str. 11368","AA329","-","genus","Escherichia","genus","Escherichia","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_RFM","LRFM","Long_Read","Rapid","Filtered","Medaka","AA378",1,95838,47.6230722677852,"143211ea986375e4f33c9aa05e6e7ad9","IncHI1B","000138__CP021336_00001","-","-","-","-","-","-","non-mobilizable","CP012494",0.0321972,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA329",1,70580,52.0232360442052,"2d19693302db51cf6370a0255af767eb","IncFIA","000136__AP014877_00014","MOBF,MOBF,MOBF","NC_011980_00044,MF535908_00027,CP029214_00066","MPF_F","NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_017659_00099,NC_010409_00124,NC_019037_00043,NC_022651_00077,NC_008460_00107,NC_009837_00049,NC_014615_00033,NC_019094_00068,NC_017054_00096,NC_017639_00100,NC_013437_00116,NC_014384_00086","MOBF","CP015086","conjugative","NC_013362",0.0262266,"Escherichia coli O26:H11 str. 11368","AA329","-","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
"EC-A-0205-C9-H-CuP-CeP_LRF_mobsuite","LRF","Long_Read","Rapid","Filtered","Unpolished","AA378",1,95721,47.5329342568506,"d3a057138f4f6172f7379f1395b7791a","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0301881,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA329",1,70710,52.2245792674303,"565807c430452ea34f82351fb7e09da4","IncFIA","000136__AP014877_00014","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_019094_00068,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","CP015086","conjugative","NC_013362",0.0224927,"Escherichia coli O26:H11 str. 11368","AA329","AI236","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
"EC-A-0205-C9-H-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AC748",1,2085,47.1942446043166,"185907b581eb7e30403eee508ee57fef","Col(BS512)","NC_010656","-","-","-","-","-","-","non-mobilizable","CP030115",0.00058191,"Escherichia coli","AC748","AM073","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AA378",1,95772,47.6068161884476,"3f5b3c34b5b0a814a5c2e35928ea5783","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0284967,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read","Rapid","Unfiltered","Medaka_Pilon","AB443",1,16708,46.6842231266459,"3ef23e5344935047ef997e50eeadf126","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_019076_00002,NC_017321_00002","-","-","MOBP,MOBP","MF083142,NZ_CP011065","mobilizable","CP035351",0.00989629,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","AB443",1,16701,46.679839530567,"d6418720cfc5121733c5dd0a2ff84509","rep_cluster_2350","CP041342_00001","MOBP,MOBP","NC_019076_00002,NC_017321_00002","-","-","MOBP","MF083142","mobilizable","CP035351",0.0127767,"Escherichia coli","AB443","AK226","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","multi-phylla","Actinobacteria,Bacteroidetes,Firmicutes,Proteobacteria","genus","Escherichia","6263753; 17122402; 26802429"
"EC-A-0205-C9-H-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","AC748",1,2082,47.1661863592699,"0655c8b164e308594d7e20dea7423b8a","Col(BS512)","NC_010656","-","-","-","-","-","-","non-mobilizable","CP030115",0.00218918,"Escherichia coli","AC748","AM073","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-A-0205-C9-H-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","AA378",1,95819,47.6325154718793,"7b303b1106bb90f5064301db511ecaa6","IncHI1B","000138__CP021336_00001","MOBP","NC_021819_00066","-","-","-","-","mobilizable","CP012494",0.0312752,"Escherichia coli","AA378","-","order","Enterobacterales","order","Enterobacterales","genus","Salmonella",18606786
"EC-A-0205-C9-H-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read","Rapid","Unfiltered","Medaka","AA329",1,70672,52.1323862350011,"2a364f91c4893ee7248eae8cb33abb43","IncFIA","000136__AP014877_00014","MOBF,MOBF,MOBF","CP029214_00066,MG904998_00124,AP018572_00011","MPF_F","NC_008460_00107,NC_009837_00049,NC_014615_00033,NC_010719_00097,NC_019094_00068,NC_013362_00053,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_017659_00099,NC_017639_00090,NC_019037_00043,NC_022651_00077,NC_014384_00086,NC_013437_00116","MOBF","CP015086","conjugative","NC_013362",0.0289561,"Escherichia coli O26:H11 str. 11368","AA329","-","order","Enterobacterales","order","Enterobacterales","order","Enterobacterales","10773089; 25389419; 19897651; 24247128; 20851899; 22511964"
